62014,11840,Range USA - Bridgeton,11808 Saint Charles Rock Road,MO,Bridgeton,63044,(314) 598-4058,Yes,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://rangeusa.com
62014,6181,Strathalbyn Farms Club,552 Wolfrum Rd,MO,St. Charles,63304,(636) 441-1281,Yes,"Private, Outdoor, Members Only",,"Handguns, Rifles, Shotguns",,,http://www.strathalbynfarm.com/home
62014,7013,Metro Shooting Supplies # 2 LLC dba Metro Shooting Supplies #2,11434 St. Charles Rock Rd,MO,Bridgeton,63044,(314) 993-4867,Yes,"Public, Indoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.buylearnshoot.com
62014,2779,Bowmens Ten Archery Club,329 Prairie Heritage Dr C/O Remstedt,MO,O Fallon,63366-7204,,No,"Private, Outdoor, Members Only",,"Handguns, Rifles, Shotguns",,,#
62014,2218,Gateway Long Spurs NWTF,2160 Lee Ridge Dr,MO,O Fallon,63366-8110,(314) 838-6695,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,#
62021,3795,KVS Club,1959 Tamalco Ave,IL,Keyesport,62253,(618) 749-5441,No,"Private, Outdoor, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Center-Fire Rifle: 100 yd/mtr,,http://www.kvsclub.com
62027,4263,"Metro King, Inc dba Metro Shooting Supplies #1",209 N Illinois St,IL,Belleville,62220-1316,(618) 234-9690,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.buylearnshoot.com
62031,5919,Star Gun Club,26491 Starr Lane,IL,Palmyra,62674,(217) 436-2304,No,"Public, Outdoor, Public Access, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,#
62035,3134,Mascoutah Sportsmans Club,1535 N County Road,IL,Mascoutah,62258,(618) 978-8031,No,"Private, Outdoor, Members Only",,"Handguns, Rifles, Shotguns",,,http://mascoutahsportsmensclub.com
62035,1856,Weihl-Hawkins Rifle and Pistol Club,1359 N County Rd,IL,Mascoutah,62258,(618) 980-9038,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 200 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,http://www.weihlhawkinsrifleandpistolclub.com/
62044,4845,STL Sharpshooter,8135 Gravois Rd.,MO,Saint Louis,63123-4722,(314) 353-2264,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.sharpshooterstl.com
62044,2315,St Louis University Rifle Club,3 Grantwood Ln,MO,Saint Louis,63123-2052,,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,#
62046,2122,Malinmor Sporting Estate,RR4 Box 108,MO,Eolia,63344-4031,(314) 324-3366,No,"Private, Outdoor, Members Only, Memberships Available",,"Handguns, Rifles, Shotguns",,,#
62060,11655,Advantage Firearms Education & Training,1134 Jade Wind Dr,MO,Manchester,63011,(636) 207-1900,No,"Private, Indoor, Handicap accessible",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.AdvantageFET.com
62060,7664,ontargetstl.com,590 Vance Road,MO,Valley Park,63088,(636) 861-1118,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.ontargetstl.com
62076,5538,Locked Loaded Ltd,1299 E Jackson St,IL,Pana,62557,(217) 562-7000,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,#
62076,3682,Pana Sportsman Club Inc,164 N 2600 East Rd,IL,Pana,62557-0261,(217) 562-2666,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns",,,https://www.facebook.com/pages/Pana-Sportsmen-Club/107360386013378
62076,2842,Taylorville Rifle & Pistol Club,875E 1250N Rd,IL,Taylorville,62568,(217) 824-9094,No,"Private, Outdoor, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Center-Fire Rifle: 100 yd/mtr, Center-Fire Rifle: 50 ft",,#
62079,4413,Jacksonville Sportsmans Club,2021 New Lake Road,IL,Jacksonville,62650-3421,(217) 245-8879,No,"Public, Outdoor, Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,https://www.facebook.com/Jacksonville-Sportsmans-Club-208242268744/?ref=page_internal
62207,12026,Top Gun Shooting Sports,4075 W Outer Rd,MO,Arnold,63010-5126,(636) 464-4867,Yes,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.topgunss.com
62215,6723,World Shooting and Recreational Complex,One Main Event Lane Suite 510,IL,Sparta,62286,(618) 295-2700,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns",Center-Fire Rifle: 100 yd/mtr,,http://www.dnr.illinois.gov/recreation/wsrc
62234,6001,Mississippi Valley Gun Club,Rte 3 and Cora Levee,IL,Rockwood,62280,(618) 615-1640,No,"Private, Indoor, Handicap accessible , Members Only, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 300 yd/mtr",,http://mvgunclub.blogspot.com
62237,1857,Jay Henges Shooting Range & Outdoor Ed Ctr,Missouri Department of Conservation 1100 Antire Rd,MO,High Ridge,63049-1009,(636) 938-9548,Yes,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://mdc.mo.gov/node/299
62237,4247,Arnold Rifle and Pistol Club,8343 Metropolitan Blvd,MO,Barnhart,63012-2304,(314) 892-2425,Yes,"Private, Outdoor, Public Access, Members Only",,"Handguns, Rifles, Shotguns",,,http://www.arnoldgunclub.org
62237,5961,Dunn's Sporting Goods,8733 Commeercial Blvd.,MO,Pevely,63070-2102,(314) 488-1709,No,"Public, Indoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns",,,http://www.shopdunns.com
62241,5534,The Range St Louis West,14803 Manchester Rd.,MO,Ballwin,63011,(636) 220-1300,Yes,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.therangestl.com
62281,11876,Cape Girardeau County Gun Club,1815 State Hwy CC,MO,Pocahontas,63755,(573) 833-6173,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns",,,https://capecountygunclub.org/index.html
62305,11695,Practical Tactical Plus LLC,1 Industrial Drive,MO,La Grange,63448,(573) 655-4444,Yes,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,https://practicaltacticalplus.com/
62305,4342,West Quincy Gun Club,US Highway 24,MO,W. Quincy,62301,(217) 222-8462,No,"Private, Outdoor, Handicap accessible , Public Access, Members Only",,"Handguns, Rifles, Shotguns",,,#
62305,12017,Quincy Gun Club,8150 Hwy 24,MO,Taylor,63471,(217) 242-5819,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,https://www.quincygunclub.com/
62305,2512,Mississippi Valley Gun Club,613 COUNTRY CLUB DR Highway Us 61,MO,HANNIBAL,63401-3033,(314) 221-8237,No,"Private, Outdoor, Public Access, Members Only, Memberships Available",,"Handguns, Rifles, Shotguns",,,#
62305,4746,Rock Solid Hunting Preserve,207 E Short Street,IL,Loraine,62349,(217) 242-5139,No,"Public, Outdoor, Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,https://www.facebook.com/Rock-Solid-Hunting-Preserve-142587985778843/?ref=page_internal
62311,2957,Pike-Adams Sportsmens Alliance (PASA Park),1 Pasa Park,IL,Barry,62312-0022,(217) 257-7199,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 500 yd/mtr, Center-Fire Rifle: 500 yd/mtr",,http://www.pasapark.com
62313,1822,Hopewell Views Hunting,16168 State Hwy 96,IL,Rockport,62370-9723,(217) 734-9234,No,"Public, Outdoor, Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,http://www.hopewellviewshunting.com
62316,10356,Rootin' Tootin' Shootin' Range,2022 Yeck Road,IL,Meredosia,62665,(217) 730-1919,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 50 ft,,#
62344,3796,Katonka Clay Sports and Hunting,57290 Cumberland Trail,MO,New London,63459,(573) 985-7477,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.katonkaclaysports.com
62410,11518,Accuracy Firearms LLC,1300 South Raney Street,IL,Effingham,62401,(217) 342-2767,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.accuracyfirearms.com
62410,3728,Effingham County Sportsmans Club,1025th Street,IL,Effingham,62401,(217) 844-2233,No,"Private, Indoor/Outdoor, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 50 yd/mtr,,http://www.funnemanfrontierarms.com/ecschomepage.html
62414,7241,Country Archery,1675 E 600th Rd.,IL,Casey,62420-3315,(217) 932-9202,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns",,,https://www.facebook.com/Country-Archery-169311576416122/?ref=page_internal
62425,8118,Muddy Creek Sporting Clays LLC,100 Chariot dr Loiusville Ill 62858,IL,Ingraham,62434,618 554 1964,No,"Public, Outdoor, Handicap accessible , Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,#
62514,6034,Siddens Indoor Shooting Range & Gun Shop,10775 Buckhart Road,IL,Rochester,62536,(217) 498-6988,No,"Public, Indoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://Siddensgunrange.com
62514,10991,Clucks and Bucks Outfitters LLC,10000 Bell Fountain Road,IL,Dawson,62520,(217) 364-7505,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 yd/mtr, Center-Fire Rifle: 50 yd/mtr",,#
62517,7090,Two Bears Custom Archery LTD,3121 E Elm St,IL,Springfield,62702-6216,(217) 492-2327,No,"Public, Indoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns",,,http://www.twobearsarchery.com
62517,7052,Springfield Tactical Shooters,4885 Industrial Dr,IL,Springfield,62703,(217) 652-0915,No,"Private, Indoor/Outdoor, Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 50 ft,,http://www.sts-uspsa.org
62517,7405,"We the People Alliance, LLC",1627 N 175 East Rd,IL,Pawnee,62558-5009,(217) 652-9962,No,"Public, Indoor, Handicap accessible , Public Access, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 ft, Center-Fire Rifle: 50 ft",,http://www.wtpa.us/
62518,11378,Raging Bullet Guns and More Inc,5675 West Divernon Road,IL,Auburn,62615,(217) 585-0130,No,"Public, Outdoor, Handicap accessible , Public Access, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,#
62613,4532,Illinois Archery Association,Rr 3 Po Box 186,IL,Petersburg,62675-9803,(217) 632-3579,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.il-archery.com
62803,11843,Veritas.Arms & Thompson Ammunition,12375 East Beal Road,IL,Mount Vernon,62864,(815) 404-1389,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 200 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,#
62809,6472,Rend Lake Shooting Complex,17738 Conservation Lane,IL,Whittington,62897,(618) 629-2368,Yes,"Public, Outdoor, Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,http://www.rendlakesc.com
62809,6094,Newman's Gun Club,5704 Valier Lake Rd,IL,Sesser,62884,(618) 927-1991,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 yd/mtr, Center-Fire Rifle: 300 yd/mtr",,#
62814,11498,Extreme Exigency Training Academy and Shooting Park,9911 River Bend Road,IL,Benton,62812,(618) 663-8101,Yes,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://extremeexigency.com
62814,7812,Tombstone Gun Range & Training Center,12121 N. Skyline Drive,IL,Marion,62959,(618) 889-4238,Yes,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,http://www.tombstonerange.com
62814,12005,Pro Gun & Indoor Range,2406 N Skyline Drive,IL,Marion,62959,(618) 993-2420,Yes,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://Shop.progunandindoorrange.com
62814,4872,Pond Creek Shooting Range,18089 Freeman Spur Rd,IL,Herrin,62948,(618) 922-9657,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 yd/mtr, Center-Fire Rifle: 500 yd/mtr",,http://www.pondcreekshootingrange.com
62814,3837,"Williamson County Gun Club, Inc",110 Dewmaine Lane,IL,Carterville,62918,(618) 997-4261,No,"Private, Indoor/Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 200 yd/mtr, Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,https://www.facebook.com/pages/Williamson-County-Gun-Club/236379303049282
62814,2321,Egyptian Rifle and Pistol,11500 Minuteman Drive,IL,Marion,62959,,No,"Private, Outdoor, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,http://erpclub.weebly.com/
62818,4899,Point Blank Range LLC,5 South Main Street,IL,Harrisburg,62946,(619) 294-8700,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.PointBlankRangeLLC.com
62903,2228,Trail of Tears Lodge and Sports Resort,Old Cape Rd 1575 Fair City Rd,IL,Jonesboro,62952,(618) 833-8697,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns",,,https://www.facebook.com/Trail-of-Tears-Lodge-Resort-120494498011674/
63010,1624,August A. Busch Shooting Range,3550 Highway D,MO,Defiance,63341,(636) 300-0258,Yes,"Public, Indoor/Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,https://nature.mdc.mo.gov/discover-nature/places/august-mem-ca-shooting-range-and-outdoor-education-center
63010,1996,St. Louis Skeet & Trap Club,18854 Franklin Rd,MO,Pacific,63069-3919,(636) 271-4210,Yes,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,https://stlskeettrap.com/
63014,6852,Franklin County FFA Trap Range,Lollar Branch Rd,MO,Sullivan,63080,(636) 629-5075,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,#
63014,8077,Gun Shack Indoor Gun Range,795 north commercial ave,MO,saint clair,63077,636-629-4867,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,http://Gunshackindoorgunrange.com
63014,2272,Indian Trail Gun Club,990 Virginia Mines Rd,MO,Saint Clair,63077-1549,,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,#
63014,5904,Broken Arrow Sportsmans Club,S. Service Road,MO,Sullivan,63080-1009,(573) 468-3074,No,"Private, Outdoor, Handicap accessible , Public Access, Members Only, Memberships Available",,"Handguns, Rifles, Shotguns",,,#
63014,4626,The Bourbon Lodge,1 Upland Hills Dr,MO,Bourbon,65441-9213,(314) 503-4986,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.thebourbonlodge.com
63015,6972,Missouri Gun & Quail Club,PO Box 711,MO,Wright City,63390,(314) 639-5991,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 200 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,http://www.mogunandquail.org
63030,5783,Lead Belt Gun Club,Old Bonne Teere Rd,MO,Bonne Terre,63628,(573) 760-5669,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,#
